,doctor_id,doctor_title,depart,call_num,call_answer_num,recruit_call_num,recruit_call_answer_num,cover_call_num,cover_call_answer_num,effective_call_num,effective_recruit_call_num,effective_cover_call_num,effective_call_time,effective_recrui_call_time,effective_cover_call_time,wechat_send_num,wechat_send_words,wechat_answer_num,wechat_answer_words,wechat_send_days,wechat_answer_days,article_send_num,read_num,article_read_num,effective_read_num,effective_read_time,wenjuan_send_num,effective_wenjuan_num,live_send_num,effective_live_num,effective_live_time,activity_num,offline_visit_num,naxion_time,hzl,effective_channel_num,data_date,index,time
7509,1352762,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-19,2859.0,1600444800.0
7512,1352762,住院医师,神经内科,1,1,0,0,1,1,1,0,1,143,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-09-13,3706.0,1599926400.0
7514,1352762,住院医师,神经内科,1,1,0,0,1,1,1,0,1,87,0,87,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-10-15,4417.0,1602691200.0
7515,1352762,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-10-12,4567.0,1602432000.0
7520,1352762,住院医师,神经内科,1,1,0,0,1,1,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2020-09-28,5833.0,1601222400.0
7526,1352762,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,2,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-14,8444.0,1600012800.0
7527,1352762,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-10,8596.0,1599667200.0
7538,1337647,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,5,1098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-11,350.0,1599753600.0
7544,1337647,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-10-12,1679.0,1602432000.0
7550,1337647,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-23,2865.0,1600790400.0
7558,1337647,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-10-09,5035.0,1602172800.0
7559,1337647,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-22,5349.0,1600704000.0
7575,1337647,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-17,8112.0,1600272000.0
7580,1337647,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-10-16,8962.0,1602777600.0
7584,1337647,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-10-17,9544.0,1602864000.0
7586,1337647,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,2,42,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2020-10-14,9640.0,1602604800.0
7589,1337647,主治医师,神经外科,1,1,0,0,1,1,1,0,1,107,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-09-10,10419.0,1599667200.0
7590,1191579,主治医师,神经内科,2,1,0,0,2,1,1,0,1,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-09-19,550.0,1600444800.0
7591,1191579,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-16,706.0,1600185600.0
7594,1191579,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-10-19,5601.0,1603036800.0
7598,1191579,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-10-13,9136.0,1602518400.0
7599,1343034,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-17,43.0,1600272000.0
7600,1343034,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-23,197.0,1600790400.0
7601,1343034,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-27,375.0,1601136000.0
7606,1343034,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-22,3196.0,1600704000.0
7608,1343034,主治医师,神经外科,1,1,0,0,1,1,1,0,1,108,0,108,1,281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-10-16,3811.0,1602777600.0
7609,1343034,主治医师,神经外科,1,1,0,0,1,1,1,0,1,180,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-09-16,4218.0,1600185600.0
7610,1343034,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-29,5356.0,1601308800.0
7612,1343034,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-11,6964.0,1599753600.0
7615,1343034,主治医师,神经外科,1,1,0,0,1,1,1,0,1,116,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-10-10,8630.0,1602259200.0
7616,1343034,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-30,9124.0,1601395200.0
7620,1343034,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-12,9633.0,1602432000.0
7630,1396979,主治医师,儿科综合,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-22,2184.0,1600704000.0
7637,1396979,主治医师,儿科综合,1,1,0,0,1,1,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2020-09-15,7953.0,1600099200.0
7641,1396979,主治医师,儿科综合,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-10-16,8867.0,1602777600.0
7643,1396979,主治医师,儿科综合,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-10-09,9938.0,1602172800.0
7647,1194219,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-17,860.0,1600272000.0
7649,1194219,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-22,1485.0,1600704000.0
7654,1194219,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,109,0,109,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-10-09,2717.0,1602172800.0
7658,1194219,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-11,4209.0,1599753600.0
7660,1194219,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-29,5186.0,1601308800.0
7662,1194219,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-23,5831.0,1600790400.0
7668,1194219,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-30,7328.0,1601395200.0
7671,1194219,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,45,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2020-09-27,8290.0,1601136000.0
7672,1194219,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-16,8448.0,1600185600.0
7673,1194219,副主任医师,神经内科,2,1,0,0,2,1,1,0,1,51,0,51,1,281,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,15,1,2020-10-16,9484.0,1602777600.0
7674,1194219,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-10-12,9636.0,1602432000.0
7676,1358443,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,865.0,1600617600.0
7677,1358443,主治医师,神经外科,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-30,1502.0,1601395200.0
7679,1358443,主治医师,神经外科,1,1,0,0,1,1,1,0,1,167,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-10-16,2543.0,1602777600.0
7680,1358443,主治医师,神经外科,1,1,0,0,1,1,1,0,1,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-09-16,5168.0,1600185600.0
7685,1451734,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-23,1493.0,1600790400.0
7686,1451734,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-11,2169.0,1599753600.0
7687,1451734,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-17,2180.0,1600272000.0
7688,1451734,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,45,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2020-09-27,2874.0,1601136000.0
7690,1451734,住院医师,神经内科,1,1,0,0,1,1,1,0,1,93,0,93,3,162,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2020-09-30,4066.0,1601395200.0
7691,1451734,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,42,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2020-10-15,4077.0,1602691200.0
7695,1451734,住院医师,神经内科,1,1,0,0,1,1,1,0,1,83,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-09-16,7138.0,1600185600.0
7696,1451734,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-22,7656.0,1600704000.0
7699,1451734,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,1,281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-10-16,9650.0,1602777600.0
7700,1451734,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,1,0,0,1,1,1,19,0,0,0,0,0,0,0,2,3,1,2020-10-12,10097.0,1602432000.0
7702,1164338,住院医师,神经内科,1,1,0,0,1,1,1,0,1,124,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-10-15,571.0,1602691200.0
7704,1164338,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-15,858.0,1600099200.0
7705,1164338,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-17,1661.0,1600272000.0
7706,1164338,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-10-12,1873.0,1602432000.0
7708,1164338,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-11,3184.0,1599753600.0
7711,1164338,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-22,4549.0,1600704000.0
7712,1164338,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-10-16,5050.0,1602777600.0
7717,1164338,住院医师,神经内科,1,1,0,0,1,1,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2020-10-10,7332.0,1602259200.0
7718,1164338,住院医师,神经内科,1,1,0,0,1,1,1,0,0,33,0,0,2,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2020-09-23,7660.0,1600790400.0
7727,1344714,其他,儿科综合,1,1,0,0,1,1,1,0,1,42,0,42,1,93,0,0,1,0,0,1,1,1,19,0,0,0,0,0,0,0,4,5,2,2020-10-12,1508.0,1602432000.0
7731,1344714,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,1,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-17,3191.0,1600272000.0
7732,1344714,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-28,3574.0,1601222400.0
7735,1344714,其他,儿科综合,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-19,3888.0,1600444800.0
7736,1344714,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,1,281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-10-16,3975.0,1602777600.0
7740,1344714,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,1,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-22,6171.0,1600704000.0
7743,1344714,其他,儿科综合,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-15,6968.0,1600099200.0
7747,1344714,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2020-09-27,8289.0,1601136000.0
7750,1344714,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,1,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-23,8778.0,1600790400.0
7753,1344714,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-11,10069.0,1599753600.0
7754,1344714,其他,儿科综合,1,1,0,0,1,1,1,0,1,50,0,50,1,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-09-30,10091.0,1601395200.0
7757,1282469,主治医师,儿科综合,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-10-10,2022.0,1602259200.0
7762,1282469,主治医师,儿科综合,1,1,0,0,1,1,1,0,1,92,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-09-20,6168.0,1600531200.0
7768,1282469,主治医师,儿科综合,1,1,0,0,1,1,1,0,1,135,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-09-16,8446.0,1600185600.0
7779,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-26,726.0,1601049600.0
7785,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-17,1589.0,1602864000.0
7788,1168785,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,139,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-10-15,2029.0,1602691200.0
7795,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-12,3212.0,1602432000.0
7804,1168785,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,87,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-10-10,4726.0,1602259200.0
7811,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-23,5024.0,1600790400.0
7813,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-16,5540.0,1602777600.0
7824,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-22,7151.0,1600704000.0
7828,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-30,7502.0,1601395200.0
7831,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-17,7811.0,1600272000.0
7834,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,164,0,0,0,0,0,0,0,2,2,1,2020-09-24,8456.0,1600876800.0
7838,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-11,9098.0,1599753600.0
7841,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-14,9605.0,1600012800.0
7843,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-19,9707.0,1603036800.0
7844,1168785,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,97,0,97,12,1234,19,4259,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,2,2,2020-09-15,9771.0,1600099200.0
7848,1168785,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-18,10248.0,1600358400.0
7852,1300107,住院医师,儿科综合,1,1,0,0,1,1,1,0,1,112,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-09-16,2853.0,1600185600.0
7854,1300107,住院医师,儿科综合,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-16,7410.0,1602777600.0
7857,1300107,住院医师,儿科综合,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-29,8123.0,1601308800.0
7863,1300107,住院医师,儿科综合,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-19,10531.0,1603036800.0
7865,1289916,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-15,388.0,1602691200.0
7866,1289916,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-16,542.0,1600185600.0
7867,1289916,主治医师,神经内科,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-10,728.0,1602259200.0
7868,1289916,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,1,0,0,1,1,1,15,0,0,0,0,0,0,0,2,0,1,2020-10-12,884.0,1602432000.0
7869,1289916,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-20,1177.0,1600531200.0
7870,1289916,主治医师,神经内科,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-17,1424.0,1602864000.0
7874,1289916,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,35,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020-09-29,2365.0,1601308800.0
7880,1289916,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-11,5162.0,1599753600.0
7886,1289916,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,153,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020-09-23,7153.0,1600790400.0
7887,1289916,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-16,7238.0,1602777600.0
7889,1289916,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2020-09-17,8271.0,1600272000.0
7893,1289916,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,194,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020-09-22,10437.0,1600704000.0
7895,1280613,主治医师,儿科综合,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2020-09-21,1483.0,1600617600.0
7896,1280613,主治医师,儿科综合,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2020-10-19,1943.0,1603036800.0
7900,1280613,主治医师,儿科综合,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2020-10-13,3216.0,1602518400.0
7904,1280613,主治医师,儿科综合,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2020-09-16,6325.0,1600185600.0
7905,1375126,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,2,91,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,2020-10-13,731.0,1602518400.0
7906,1375126,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-09-11,1168.0,1599753600.0
7907,1375126,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,2,19,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,30,2,2020-09-18,1481.0,1600358400.0
7910,1375126,其他,儿科综合,2,1,0,0,2,1,1,0,1,103,0,103,2,129,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,30,2,2020-09-15,2173.0,1600099200.0
7913,1375126,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,1,281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-10-16,3977.0,1602777600.0
7914,1375126,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,3,258,2,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,30,2,2020-09-23,4553.0,1600790400.0
7917,1375126,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,3,239,2,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,2020-09-17,5996.0,1600272000.0
7918,1375126,其他,儿科综合,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-10-09,6010.0,1602172800.0
7920,1375126,其他,儿科综合,1,1,0,0,1,1,1,0,1,107,0,107,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,2020-09-22,6816.0,1600704000.0
7922,1375126,其他,儿科综合,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-10-12,7168.0,1602432000.0
7928,1375126,其他,儿科综合,1,1,0,0,1,1,1,0,1,105,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,2020-10-15,9802.0,1602691200.0
7930,1355248,主治医师,神经外科,1,1,0,0,1,1,1,0,1,91,0,91,6,1134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-09-11,182.0,1599753600.0
7932,1355248,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-13,353.0,1599926400.0
7934,1355248,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-22,1669.0,1600704000.0
