,doctor_id,doctor_title,depart,call_num,call_answer_num,recruit_call_num,recruit_call_answer_num,cover_call_num,cover_call_answer_num,effective_call_num,effective_recruit_call_num,effective_cover_call_num,effective_call_time,effective_recrui_call_time,effective_cover_call_time,wechat_send_num,wechat_send_words,wechat_answer_num,wechat_answer_words,wechat_send_days,wechat_answer_days,article_send_num,read_num,article_read_num,effective_read_num,effective_read_time,wenjuan_send_num,effective_wenjuan_num,live_send_num,effective_live_num,effective_live_time,activity_num,offline_visit_num,naxion_time,hzl,effective_channel_num,data_date,index,time
10006,1191040,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,2020-09-29,2018.0,1601308800.0
10007,1191040,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-08-06,2296.0,1596643200.0
10008,1191040,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,95,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-07-15,2556.0,1594742400.0
10009,1191040,副主任医师,神经内科,1,1,1,1,0,0,1,1,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2020-06-11,2766.0,1591804800.0
10011,1191040,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,2020-06-30,4592.0,1593446400.0
10012,1191040,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,89,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-08-26,5484.0,1598371200.0
10014,1191040,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,2020-06-02,6568.0,1591027200.0
10015,1191040,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,82,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-09-27,6822.0,1601136000.0
10016,1191040,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-11,9099.0,1599753600.0
10017,1191040,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,69,0,69,5,165,4,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,2020-10-09,9126.0,1602172800.0
10018,1191040,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-04,9446.0,1599148800.0
10019,1169967,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-03,524.0,1599062400.0
10021,1169967,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2020-06-02,2774.0,1591027200.0
10022,1169967,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-06,4969.0,1596643200.0
10023,1169967,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,190,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-07-02,5063.0,1593619200.0
10024,1169967,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-09-25,5183.0,1600963200.0
10025,1169967,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,1,2020-07-17,6023.0,1594915200.0
10026,1169967,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-04,6646.0,1599148800.0
10027,1169967,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-11,6805.0,1599753600.0
10028,1169967,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180,0,0,10,2,1,2020-07-09,6846.0,1594224000.0
10029,1169967,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,117,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-07-14,7845.0,1594656000.0
10030,1169967,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-16,8268.0,1600185600.0
10031,1169967,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,110,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-10-09,8951.0,1602172800.0
10032,1169967,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-07-22,9809.0,1595347200.0
10033,1169967,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2020-09-29,10090.0,1601308800.0
10034,1169967,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-06-08,10147.0,1591545600.0
10035,1157932,其他,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-09-07,850.0,1599408000.0
10036,1157932,其他,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2020-09-25,1865.0,1600963200.0
10037,1157932,其他,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2020-07-28,1953.0,1595865600.0
10038,1157932,其他,神经内科,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-08-04,2295.0,1596470400.0
10040,1157932,其他,神经内科,1,1,0,0,1,1,1,0,1,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,2020-08-13,3148.0,1597248000.0
10041,1157932,其他,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-09-15,4862.0,1600099200.0
10042,1157932,其他,神经内科,1,1,0,0,1,1,1,0,1,86,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,2020-10-09,5036.0,1602172800.0
10043,1157932,其他,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-09-08,9096.0,1599494400.0
10044,1157932,其他,神经内科,1,1,0,0,1,1,1,0,1,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,2020-09-14,9767.0,1600012800.0
10045,1451737,主任医师,神经内科,1,1,0,0,1,1,1,0,1,170,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-09-17,2516.0,1600272000.0
10046,1451737,主任医师,神经内科,1,1,0,0,1,1,1,0,1,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-09-08,8258.0,1599494400.0
10048,1451737,主任医师,神经内科,1,1,1,1,0,0,1,1,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,2020-08-18,10211.0,1597680000.0
10049,1451737,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-08-30,10223.0,1598716800.0
10050,1451737,主任医师,神经内科,1,1,0,0,1,1,1,0,1,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-10-09,10451.0,1602172800.0
10051,1161099,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-16,357.0,1600185600.0
10052,1161099,主任医师,神经内科,1,1,0,0,1,1,1,0,1,82,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-10-09,565.0,1602172800.0
10053,1161099,主任医师,神经内科,1,1,0,0,1,1,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2020-09-18,1851.0,1600358400.0
10054,1161099,主任医师,神经内科,1,1,0,0,1,1,1,0,1,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-06-05,2244.0,1591286400.0
10055,1161099,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-08-03,2972.0,1596384000.0
10056,1161099,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020-06-02,3443.0,1591027200.0
10057,1161099,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-02,6314.0,1598976000.0
10058,1161099,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-07-31,6436.0,1596124800.0
10059,1161099,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-24,6516.0,1600876800.0
10060,1161099,主任医师,神经内科,1,1,0,0,1,1,1,0,1,107,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-07-27,7752.0,1595779200.0
10062,1161099,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-10,9277.0,1599667200.0
10063,1161099,主任医师,神经内科,1,1,0,0,1,1,1,0,1,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-09-26,9302.0,1601049600.0
10064,1161099,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-19,10492.0,1592496000.0
10065,1352906,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,36,1,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,2,2020-09-29,376.0,1601308800.0
10066,1352906,住院医师,神经内科,1,1,0,0,1,1,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020-07-14,584.0,1594656000.0
10067,1352906,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-17,681.0,1597593600.0
10068,1352906,住院医师,神经内科,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-24,2191.0,1600876800.0
10071,1352906,住院医师,神经内科,1,1,0,0,1,1,1,0,1,75,0,75,1,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-10-09,5189.0,1602172800.0
10072,1352906,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-09,5653.0,1599580800.0
10073,1352906,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-07-02,6029.0,1593619200.0
10075,1352906,住院医师,神经内科,1,1,1,1,0,0,1,1,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-06-09,6384.0,1591632000.0
10076,1352906,住院医师,神经内科,1,1,0,0,1,1,1,0,1,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-09-25,6671.0,1600963200.0
10077,1352906,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020-06-02,7549.0,1591027200.0
10078,1352906,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-27,8584.0,1598457600.0
10079,1352906,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,2020-07-28,8703.0,1595865600.0
10080,1352906,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-21,8910.0,1597939200.0
10081,1352906,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2020-07-21,9152.0,1595260800.0
10082,1352906,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-07-22,9654.0,1595347200.0
10083,1352906,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-16,10245.0,1600185600.0
10084,1331988,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,170,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,2020-09-23,368.0,1600790400.0
10085,1331988,住院医师,神经内科,1,1,0,0,1,1,1,0,1,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-09-04,1005.0,1599148800.0
10086,1331988,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2006.0,1600617600.0
10087,1331988,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-15,2512.0,1600099200.0
10088,1331988,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-11,2849.0,1599753600.0
10090,1331988,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-22,4232.0,1600704000.0
10091,1331988,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,4358.0,1597593600.0
10093,1331988,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,37,4,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2020-08-18,5968.0,1597680000.0
10094,1331988,住院医师,神经内科,1,1,0,0,1,1,1,0,1,75,0,75,2,70,0,0,1,0,0,1,1,1,15,0,0,0,0,0,0,0,4,0,2,2020-08-31,7126.0,1598803200.0
10095,1331988,住院医师,神经内科,1,1,0,0,1,1,1,0,1,59,0,59,4,260,1,701,1,1,0,0,0,0,0,0,0,0,2,1020,0,0,23,0,3,2020-09-17,7143.0,1600272000.0
10098,1331988,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,5,0,1,2020-07-28,7425.0,1595865600.0
10099,1331988,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,2020-09-30,9306.0,1601395200.0
10100,1331988,住院医师,神经内科,1,1,0,0,1,1,1,0,1,130,0,130,5,989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-08-14,9575.0,1597334400.0
10101,1331988,住院医师,神经内科,1,1,0,0,1,1,1,0,1,62,0,62,2,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-09-10,9762.0,1599667200.0
10103,1331988,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,47,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020-09-02,10229.0,1598976000.0
10104,1331988,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020-06-15,10497.0,1592150400.0
10105,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-22,644.0,1595347200.0
10106,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-07,666.0,1596729600.0
10107,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-11,854.0,1599753600.0
10108,1175868,主治医师,神经内科,3,1,0,0,3,1,1,0,1,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-09-27,1499.0,1601136000.0
10109,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-31,1642.0,1598803200.0
10110,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-29,2019.0,1601308800.0
10111,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-14,2039.0,1594656000.0
10112,1175868,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-02,2329.0,1598976000.0
10113,1175868,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-05,2977.0,1596556800.0
10114,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,218,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,2020-07-13,3415.0,1594569600.0
10115,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-04,3503.0,1596470400.0
10116,1175868,主治医师,神经内科,1,1,0,0,1,1,1,0,0,21,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2020-09-09,4034.0,1599580800.0
10118,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-27,4164.0,1595779200.0
10119,1175868,主治医师,神经内科,1,1,0,0,1,1,1,0,1,60,0,60,1,119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-08-19,4672.0,1597766400.0
10120,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-28,5454.0,1595865600.0
10121,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-17,6164.0,1600272000.0
10122,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-22,6333.0,1600704000.0
10125,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-11,6778.0,1597075200.0
10126,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-09,6928.0,1596902400.0
10127,1175868,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-04,7129.0,1599148800.0
10128,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-16,7844.0,1594828800.0
10129,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-27,8091.0,1598457600.0
10131,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-21,8576.0,1597939200.0
10132,1175868,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-14,9891.0,1597334400.0
10133,1175868,主治医师,神经内科,2,0,0,0,2,0,0,0,0,0,0,0,1,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-09-23,10258.0,1600790400.0
10134,1392324,主治医师,神经外科,1,1,0,0,1,1,1,0,1,100,0,100,1,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-09-26,56.0,1601049600.0
10135,1392324,主治医师,神经外科,2,2,1,1,1,1,2,1,0,95,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2020-06-28,240.0,1593273600.0
10136,1392324,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-08-14,492.0,1597334400.0
10137,1392324,主治医师,神经外科,2,0,0,0,2,0,0,0,0,0,0,0,2,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-11,701.0,1599753600.0
10138,1392324,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-22,1025.0,1600704000.0
10139,1392324,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-08-05,2127.0,1596556800.0
10141,1392324,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-08-20,3158.0,1597852800.0
10142,1392324,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-08-31,4371.0,1598803200.0
10144,1392324,主治医师,神经外科,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-21,5174.0,1600617600.0
10145,1392324,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-02,5647.0,1598976000.0
10147,1392324,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-08-28,5976.0,1598544000.0
10148,1392324,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-29,6343.0,1601308800.0
10149,1392324,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-10,6493.0,1599667200.0
10150,1392324,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,2,450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-17,6660.0,1600272000.0
10151,1392324,主治医师,神经外科,1,1,0,0,1,1,1,0,1,161,0,161,7,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,2020-08-10,6930.0,1596988800.0
10153,1392324,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-25,7967.0,1600963200.0
10154,1392324,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-08-24,8238.0,1598198400.0
10155,1392324,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-08-27,8742.0,1598457600.0
10156,1392324,主治医师,神经外科,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-07,8927.0,1599408000.0
10157,1392324,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-08-21,9743.0,1597939200.0
10158,1392324,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-15,9770.0,1600099200.0
10159,1392324,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-09-23,10438.0,1600790400.0
10160,1163294,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-07-31,138.0,1596124800.0
10162,1163294,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2020-08-06,979.0,1596643200.0
